;Version, 1, 0
;S11 dB20,;S12 dB20,;S21 dB20,;S22 dB20
;X, Y,;X, Y,;X, Y,;X, Y
;Re, Re,;Re, Re,;Re, Re,;Re, Re
;freq, S-Param,;freq, S-Param,;freq, S-Param,;freq, S-Param
;Hz, dB,;Hz, dB,;Hz, dB,;Hz, dB
1541.700452949544,-0.1489440187868017,1541.700452949544,-311.3989398646595,1541.700452949544,-125.3807389108341,1541.700452949544,-1.117183013283833e-10
1545.254439538398,-0.1489440187869724,1545.254439538398,-311.3589438626871,1545.254439538398,-125.3607389109788,1545.254439538398,-1.122400024877954e-10
1548.816618912466,-0.1489440187872285,1548.816618912466,-311.3189478423492,1548.816618912466,-125.3407389111242,1548.816618912466,-1.127559176824081e-10
1552.387009958066,-0.1489440187874541,1552.387009958066,-311.2789518037295,1552.387009958066,-125.3207389112703,1552.387009958066,-1.132737615319539e-10
1555.965631605058,-0.1489440187876699,1555.965631605058,-311.2389557469148,1555.965631605058,-125.3007389114171,1555.965631605058,-1.137973913462992e-10
1559.552502826938,-0.1489440187878721,1559.552502826938,-311.1989596719895,1559.552502826938,-125.2807389115647,1559.552502826938,-1.143268071254439e-10
1563.147642640938,-0.1489440187880927,1563.147642640938,-311.1589635790348,1563.147642640938,-125.2607389117131,1563.147642640938,-1.148542942496555e-10
1566.751070108133,-0.1489440187882929,1566.751070108133,-311.1189674681297,1566.751070108133,-125.2407389118621,1566.751070108133,-1.153837100288003e-10
1570.362804333536,-0.1489440187885205,1570.362804333536,-311.0789713393654,1570.362804333536,-125.2207389120119,1570.362804333536,-1.159131258079451e-10
1573.982864466203,-0.148944018788752,1573.982864466203,-311.0389751928187,1573.982864466203,-125.2007389121625,1573.982864466203,-1.16451220534289e-10
1577.611269699332,-0.1489440187889384,1577.611269699332,-310.9989790285716,1577.611269699332,-125.1807389123138,1577.611269699332,-1.169864222782333e-10
1581.248039270366,-0.1489440187891581,1581.248039270366,-310.9589828467058,1581.248039270366,-125.1607389124658,1581.248039270366,-1.175264456595104e-10
1584.893192461097,-0.1489440187893622,1584.893192461097,-310.9189866473012,1584.893192461097,-125.1407389126187,1584.893192461097,-1.180683976957207e-10
1588.546748597762,-0.1489440187895917,1588.546748597762,-310.8789904304384,1588.546748597762,-125.1207389127722,1588.546748597762,-1.186122783868642e-10
1592.208727051153,-0.1489440187897899,1592.208727051153,-310.8389941961973,1592.208727051153,-125.1007389129266,1592.208727051153,-1.191629093702736e-10
1595.879147236715,-0.1489440187900106,1595.879147236715,-310.7989979446621,1595.879147236715,-125.0807389130817,1595.879147236715,-1.197135403536831e-10
1599.558028614651,-0.1489440187902029,1599.558028614651,-310.7590016759077,1599.558028614651,-125.0607389132375,1599.558028614651,-1.202651356645592e-10
1603.245390690024,-0.1489440187904364,1603.245390690024,-310.7190053900171,1603.245390690024,-125.0407389133942,1603.245390690024,-1.208225169402348e-10
1606.941253012859,-0.1489440187906326,1606.941253012859,-310.6790090870617,1606.941253012859,-125.0207389135516,1606.941253012859,-1.213798982159104e-10
1610.645635178252,-0.1489440187908357,1610.645635178252,-310.6390127671253,1610.645635178252,-125.0007389137098,1610.645635178252,-1.219392081465191e-10
1614.358556826468,-0.1489440187910456,1614.358556826468,-310.5990164302886,1614.358556826468,-124.9807389138688,1614.358556826468,-1.224985180771279e-10
1618.080037643047,-0.1489440187912516,1618.080037643047,-310.5590200766235,1618.080037643047,-124.9607389140285,1618.080037643047,-1.230665069549358e-10
1621.810097358911,-0.1489440187914429,1621.810097358911,-310.5190237062056,1621.810097358911,-124.9407389141891,1621.810097358911,-1.236354601602103e-10
1625.548755750465,-0.1489440187916822,1625.548755750465,-310.4790273191238,1625.548755750465,-124.9207389143504,1625.548755750465,-1.242073063478846e-10
1629.296032639704,-0.1489440187918372,1629.296032639704,-310.439030915442,1629.296032639704,-124.9007389145126,1629.296032639704,-1.247781882080923e-10
1633.051947894315,-0.1489440187920462,1633.051947894315,-310.3990344952419,1633.051947894315,-124.8807389146755,1633.051947894315,-1.253548560330994e-10
1636.816521427789,-0.1489440187922473,1636.816521427789,-310.3590380585972,1636.816521427789,-124.8607389148393,1636.816521427789,-1.259344168405064e-10
1640.58977319952,-0.1489440187924513,1640.58977319952,-310.3190416055867,1640.58977319952,-124.8407389150038,1640.58977319952,-1.265159063028465e-10
1644.371723214912,-0.1489440187926485,1644.371723214912,-310.2790451362841,1644.371723214912,-124.8207389151692,1644.371723214912,-1.270983600926531e-10
1648.162391525489,-0.14894401879283,1648.162391525489,-310.2390486507642,1648.162391525489,-124.8007389153353,1648.162391525489,-1.276856355197927e-10
1651.961798228995,-0.1489440187930459,1651.961798228995,-310.1990521490989,1651.961798228995,-124.7807389155023,1651.961798228995,-1.282738752743989e-10
1655.769963469508,-0.1489440187932215,1655.769963469508,-310.1590556313652,1655.769963469508,-124.7607389156701,1655.769963469508,-1.288679009938045e-10
1659.586907437541,-0.1489440187934196,1659.586907437541,-310.1190590976377,1659.586907437541,-124.7407389158388,1659.586907437541,-1.294628910406767e-10
1663.412650370149,-0.1489440187936099,1663.412650370149,-310.0790625479873,1663.412650370149,-124.7207389160082,1663.412650370149,-1.300559524326159e-10
1667.247212551043,-0.1489440187938041,1667.247212551043,-310.039065982486,1667.247212551043,-124.7007389161785,1667.247212551043,-1.306596214266873e-10
1671.090614310687,-0.1489440187940308,1671.090614310687,-309.9990694012133,1671.090614310687,-124.6807389163497,1671.090614310687,-1.312623260932922e-10
1674.942876026417,-0.1489440187941887,1674.942876026417,-309.9590728042339,1674.942876026417,-124.6607389165216,1674.942876026417,-1.318717810521631e-10
1678.80401812254,-0.1489440187943859,1678.80401812254,-309.9190761916235,1678.80401812254,-124.6407389166944,1678.80401812254,-1.324754500462346e-10
1682.674061070447,-0.1489440187945968,1682.674061070447,-309.8790795634554,1682.674061070447,-124.6207389168681,1682.674061070447,-1.330897266424384e-10
1686.55302538872,-0.1489440187947646,1686.55302538872,-309.8390829198015,1686.55302538872,-124.6007389170426,1686.55302538872,-1.337020745837092e-10
1690.440931643243,-0.1489440187949559,1690.440931643243,-309.7990862607292,1690.440931643243,-124.5807389172179,1690.440931643243,-1.343202084897794e-10
1694.337800447307,-0.148944018795155,1694.337800447307,-309.7590895863088,1694.337800447307,-124.5607389173941,1694.337800447307,-1.349402710507828e-10
1698.243652461723,-0.1489440187953434,1698.243652461723,-309.7190928966132,1698.243652461723,-124.5407389175712,1698.243652461723,-1.355641909216524e-10
1702.158508394929,-0.1489440187955259,1702.158508394929,-309.6790961917154,1702.158508394929,-124.5207389177492,1702.158508394929,-1.361871464650556e-10
1706.082389003102,-0.1489440187957044,1706.082389003102,-309.639099471679,1706.082389003102,-124.500738917928,1706.082389003102,-1.368149236457917e-10
1710.015315090266,-0.148944018795882,1710.015315090266,-309.5991027365794,1710.015315090266,-124.4807389181076,1710.015315090266,-1.374465581363941e-10
1713.957307508403,-0.1489440187960811,1713.957307508403,-309.5591059864809,1713.957307508403,-124.4607389182882,1713.957307508403,-1.380839785917959e-10
1717.908387157566,-0.1489440187962733,1717.908387157566,-309.5191092214552,1717.908387157566,-124.4407389184696,1717.908387157566,-1.387204347197312e-10
1721.868574985985,-0.1489440187964313,1721.868574985985,-309.47911244157,1721.868574985985,-124.4207389186519,1721.868574985985,-1.393607481575328e-10
1725.837891990181,-0.1489440187966373,1725.837891990181,-309.4391156468934,1725.837891990181,-124.4007389188351,1725.837891990181,-1.400039545777342e-10
1729.816359215079,-0.1489440187967953,1729.816359215079,-309.3991188374941,1729.816359215079,-124.3807389190192,1729.816359215079,-1.406471609979357e-10
1733.803997754115,-0.1489440187969689,1733.803997754115,-309.3591220134393,1733.803997754115,-124.3607389192042,1733.803997754115,-1.412971177104031e-10
1737.800828749353,-0.1489440187971357,1737.800828749353,-309.3191251747964,1737.800828749353,-124.3407389193901,1737.800828749353,-1.419509317327369e-10
1741.806873391591,-0.1489440187973279,1741.806873391591,-309.2791283216337,1741.806873391591,-124.3207389195769,1741.806873391591,-1.426066744100039e-10
1745.822152920481,-0.1489440187975075,1745.822152920481,-309.2391314540135,1745.822152920481,-124.3007389197646,1745.822152920481,-1.432633814147375e-10
1749.846688624634,-0.148944018797686,1749.846688624634,-309.1991345720094,1749.846688624634,-124.2807389199532,1749.846688624634,-1.439258743842705e-10
1753.880501841738,-0.1489440187978822,1753.880501841738,-309.1591376756841,1753.880501841738,-124.2607389201427,1753.880501841738,-1.445893316812702e-10
1757.923613958669,-0.1489440187980401,1757.923613958669,-309.1191407650975,1757.923613958669,-124.2407389203331,1757.923613958669,-1.452556819606696e-10
1761.976046411606,-0.1489440187982207,1761.976046411606,-309.0791438403222,1761.976046411606,-124.2207389205245,1761.976046411606,-1.459287825323351e-10
1766.037820686141,-0.148944018798407,1766.037820686141,-309.0391469014239,1766.037820686141,-124.2007389207168,1766.037820686141,-1.466009187765341e-10
1770.108958317397,-0.1489440187985679,1770.108958317397,-308.9991499484617,1770.108958317397,-124.18073892091,1770.108958317397,-1.472769123305994e-10
1774.189480890142,-0.1489440187987504,1774.189480890142,-308.9591529815072,1774.189480890142,-124.1607389211042,1774.189480890142,-1.479577275219976e-10
1778.279410038899,-0.1489440187989025,1778.279410038899,-308.919156000619,1778.279410038899,-124.1407389212993,1778.279410038899,-1.486443286781952e-10
1782.378767448065,-0.1489440187990594,1782.378767448065,-308.8791590058621,1782.378767448065,-124.1207389214953,1782.378767448065,-1.493280368519933e-10
1786.487574852026,-0.1489440187992321,1786.487574852026,-308.839161997302,1786.487574852026,-124.1007389216923,1786.487574852026,-1.500175309905907e-10
1790.60585403527,-0.1489440187994135,1790.60585403527,-308.7991649750034,1790.60585403527,-124.0807389218902,1790.60585403527,-1.507108824390546e-10
1794.733626832502,-0.1489440187995607,1794.733626832502,-308.7591679390244,1794.733626832502,-124.0607389220891,1794.733626832502,-1.51405198214985e-10
1798.870915128763,-0.148944018799755,1798.870915128763,-308.7191708894329,1798.870915128763,-124.040738922289,1798.870915128763,-1.521043356282483e-10
1803.017740859544,-0.1489440187999119,1803.017740859544,-308.6791738262889,1803.017740859544,-124.0207389224898,1803.017740859544,-1.528054016964448e-10
1807.174126010902,-0.1489440188000865,1807.174126010902,-308.6391767496562,1807.174126010902,-124.0007389226916,1807.174126010902,-1.535112894019743e-10
1811.340092619577,-0.1489440188002435,1811.340092619577,-308.5991796595941,1811.340092619577,-123.9807389228943,1811.340092619577,-1.54219105762437e-10
1815.51566277311,-0.1489440188004407,1815.51566277311,-308.5591825561656,1815.51566277311,-123.9607389230981,1815.51566277311,-1.549288507778328e-10
1819.700858609958,-0.1489440188005957,1819.700858609958,-308.5191854394325,1819.700858609958,-123.9407389233028,1819.700858609958,-1.556463104129613e-10
1823.895702319612,-0.1489440188007781,1823.895702319612,-308.479188309456,1823.895702319612,-123.9207389235085,1823.895702319612,-1.563676273579561e-10
1828.100216142717,-0.1489440188009322,1828.100216142717,-308.4391911662985,1828.100216142717,-123.9007389237152,1828.100216142717,-1.57088944302951e-10
1832.314422371185,-0.1489440188010656,1832.314422371185,-308.3991940100179,1832.314422371185,-123.8807389239229,1832.314422371185,-1.578131542303456e-10
1836.53834334832,-0.1489440188012402,1836.53834334832,-308.3591968406752,1836.53834334832,-123.8607389241315,1836.53834334832,-1.585363998302737e-10
1840.772001468929,-0.1489440188014295,1840.772001468929,-308.3191996583292,1840.772001468929,-123.8407389243413,1840.772001468929,-1.592702530323343e-10
1845.015419179447,-0.1489440188015796,1845.015419179447,-308.2792024630439,1845.015419179447,-123.8207389245519,1845.015419179447,-1.600060348893279e-10
1849.268618978051,-0.1489440188017346,1849.268618978051,-308.2392052548732,1849.268618978051,-123.8007389247637,1849.268618978051,-1.607476027111211e-10
1853.531623414784,-0.1489440188018886,1853.531623414784,-308.1992080338831,1853.531623414784,-123.7807389249764,1853.531623414784,-1.614882062054478e-10
1857.804455091671,-0.1489440188020387,1857.804455091671,-308.1592108001239,1857.804455091671,-123.7607389251901,1857.804455091671,-1.622336313371073e-10
1862.08713666284,-0.1489440188022006,1862.08713666284,-308.119213553658,1862.08713666284,-123.7407389254049,1862.08713666284,-1.629819494511667e-10
1866.379690834643,-0.1489440188023497,1866.379690834643,-308.0792162945472,1866.379690834643,-123.7207389256207,1866.379690834643,-1.637293032377596e-10
1870.682140365773,-0.1489440188025371,1870.682140365773,-308.0392190228455,1870.682140365773,-123.7007389258375,1870.682140365773,-1.644891932814179e-10
1874.994508067391,-0.1489440188026852,1874.994508067391,-307.9992217386145,1874.994508067391,-123.6807389260554,1874.994508067391,-1.652490833250763e-10
1879.316816803241,-0.1489440188028451,1879.316816803241,-307.9592244419072,1879.316816803241,-123.6607389262743,1879.316816803241,-1.660128306786011e-10
1883.649089489773,-0.1489440188030089,1883.649089489773,-307.9192271327851,1883.649089489773,-123.6407389264943,1883.649089489773,-1.667785066870591e-10
1887.991349096265,-0.1489440188031414,1887.991349096265,-307.8792298113014,1887.991349096265,-123.6207389267153,1887.991349096265,-1.675499686603165e-10
1892.343618644947,-0.1489440188033013,1892.343618644947,-307.8392324775139,1892.343618644947,-123.6007389269374,1892.343618644947,-1.683223949610407e-10
1896.705921211118,-0.1489440188034593,1896.705921211118,-307.7992351314832,1896.705921211118,-123.5807389271606,1896.705921211118,-1.690977142441646e-10
1901.078279923271,-0.1489440188036005,1901.078279923271,-307.7592377732598,1901.078279923271,-123.5607389273848,1901.078279923271,-1.69878819492088e-10
1905.460717963218,-0.1489440188037643,1905.460717963218,-307.7192404029039,1905.460717963218,-123.5407389276101,1905.460717963218,-1.706628177224112e-10
1909.853258566209,-0.1489440188039046,1909.853258566209,-307.6792430204679,1909.853258566209,-123.5207389278364,1909.853258566209,-1.714487446076676e-10
1914.255925021057,-0.1489440188040684,1914.255925021057,-307.63924562601,1914.255925021057,-123.5007389280639,1914.255925021057,-1.722433504401232e-10
1918.66874067026,-0.1489440188042038,1918.66874067026,-307.5992482195838,1918.66874067026,-123.4807389282924,1918.66874067026,-1.730389206000455e-10
1923.091728910129,-0.1489440188043519,1923.091728910129,-307.5592508012459,1923.091728910129,-123.460738928522,1923.091728910129,-1.738383480698341e-10
1927.524913190907,-0.1489440188045256,1927.524913190907,-307.5192533710483,1927.524913190907,-123.4407389287527,1927.524913190907,-1.746406685220225e-10
1931.968317016894,-0.1489440188046904,1931.968317016894,-307.4792559290482,1931.968317016894,-123.4207389289845,1931.968317016894,-1.754449176291442e-10
1936.421963946577,-0.1489440188047934,1936.421963946577,-307.4392584752993,1936.421963946577,-123.4007389292175,1936.421963946577,-1.762539883735988e-10
1940.885877592748,-0.1489440188049366,1940.885877592748,-307.399261009855,1940.885877592748,-123.3807389294515,1940.885877592748,-1.770678807553863e-10
1945.360081622633,-0.1489440188051103,1945.360081622633,-307.3592635327691,1945.360081622633,-123.3607389296867,1945.360081622633,-1.778846661195736e-10
1949.844599758015,-0.1489440188052594,1949.844599758015,-307.3192660440923,1949.844599758015,-123.3407389299229,1949.844599758015,-1.787043444661607e-10
1954.339455775364,-0.1489440188053908,1954.339455775364,-307.2792685438847,1954.339455775364,-123.3207389301603,1954.339455775364,-1.795288444500808e-10
1958.844673505959,-0.1489440188055517,1958.844673505959,-307.2392710321938,1958.844673505959,-123.3007389303989,1958.844673505959,-1.803581660713338e-10
1963.360276836016,-0.1489440188056979,1963.360276836016,-307.1992735090745,1963.360276836016,-123.2807389306385,1963.360276836016,-1.8118941634752e-10
1967.886289706814,-0.1489440188058509,1967.886289706814,-307.1592759745763,1967.886289706814,-123.2607389308794,1967.886289706814,-1.820274169159723e-10
